*******************************************************************************
 Revised: September 28, 2017           Jupiter                              599
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Mass x10^24 (kg)      = 1898.13+-.19    Density (g/cm^3)       =   1.326
  Equat. radius (1 bar) = 71492+-4 km     Polar radius (km)      =  66854+-10
  Vol. Mean Radius (km) = 69911+-6        Flattening             =   0.06487
  Geometric Albedo      = 0.52            Rocky core mass (Mc/M) =  0.0261
  Sid. rot. period (III)= 9h 55m 29.71 s  Sid. rot. rate (rad/s) =  0.00017585 
  Mean solar day, hrs   = ~9.9259         
  GM (km^3/s^2)         = 126686534.911   GM 1-sigma (km^3/s^2)  =  +-1.5
  Equ. grav, ge (m/s^2) = 24.79           Pol. grav, gp (m/s^2)  =  28.34
  Vis. magnitude V(1,0) = -9.40
  Vis. mag. (opposition)= -2.70           Obliquity to orbit     =  3.13 deg
  Sidereal orbit period = 11.861982204 y  Sidereal orbit period  = 4332.589 d
  Mean daily motion     = 0.0831294 deg/d Mean orbit speed, km/s = 13.0697
  Atmos. temp. (1 bar)  = 165+-5 K        Escape speed, km/s    =  59.5           
  A_roche(ice)/Rp       =  2.76           Hill's sphere rad. Rp  = 740
                                 Perihelion   Aphelion     Mean
  Solar Constant (W/m^2)         56           46           51
  Maximum Planetary IR (W/m^2)   13.7         13.4         13.6
  Minimum Planetary IR (W/m^2)   13.7         13.4         13.6
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  9 15:11:02 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup341}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2003-Feb-24 00:00:00.0000 UT      
Stop  time      : A.D. 2003-Feb-26 00:00:00.0000 UT      
Step-size       : 5 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {West-longitude positive}
Target radii    : 71492.0 x 71492.0 x 66854.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
EOP file        : eop.181108.p190130                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2018-NOV-08. PREDICTS-> 2019-JAN-29
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
 2003-Feb-25 03:00:00.000     132.91473  18.53754 44.68738  91.93   0.16  87.28   0.15  17.6954     20.89 4.41166234268105  12.2629817
 2003-Feb-25 03:05:00.000     132.91435  18.53765 44.68713  94.95   0.16  90.30   0.15  17.6953     20.89 4.41168693630232  12.2646680
 2003-Feb-25 03:10:00.000     132.91396  18.53775 44.68688  97.97   0.16  93.32   0.15  17.6952     20.89 4.41171153330498  12.2663540
 2003-Feb-25 03:15:00.000     132.91358  18.53786 44.68663 101.00   0.16  96.34   0.15  17.6951     20.89 4.41173613368879  12.2680400
 2003-Feb-25 03:20:00.000     132.91320  18.53796 44.68638 104.02   0.16  99.37   0.15  17.6950     20.89 4.41176073745348  12.2697259
 2003-Feb-25 03:25:00.000     132.91282  18.53806 44.68613 107.04   0.16 102.39   0.15  17.6948     20.89 4.41178534459881  12.2714116
 2003-Feb-25 03:30:00.000     132.91243  18.53817 44.68589 110.06   0.16 105.41   0.15  17.6947     20.89 4.41180995512451  12.2730971
 2003-Feb-25 03:35:00.000     132.91205  18.53827 44.68564 113.09   0.16 108.43   0.15  17.6946     20.89 4.41183456903031  12.2747826
 2003-Feb-25 03:40:00.000     132.91167  18.53837 44.68539 116.11   0.16 111.45   0.15  17.6945     20.89 4.41185918631597  12.2764679
 2003-Feb-25 03:45:00.000     132.91128  18.53848 44.68514 119.13   0.16 114.48   0.15  17.6943     20.89 4.41188380698119  12.2781531
 2003-Feb-25 03:50:00.000     132.91090  18.53858 44.68489 122.16   0.16 117.50   0.15  17.6942     20.89 4.41190843102573  12.2798381
 2003-Feb-25 03:55:00.000     132.91052  18.53868 44.68464 125.18   0.16 120.52   0.15  17.6941     20.89 4.41193305844929  12.2815231
 2003-Feb-25 04:00:00.000     132.91014  18.53879 44.68439 128.20   0.16 123.54   0.15  17.6940     20.89 4.41195768925161  12.2832078
 2003-Feb-25 04:05:00.000     132.90975  18.53889 44.68414 131.23   0.16 126.57   0.15  17.6939     20.89 4.41198232343241  12.2848925
 2003-Feb-25 04:10:00.000     132.90937  18.53900 44.68389 134.25   0.16 129.59   0.15  17.6937     20.89 4.41200696099139  12.2865769
 2003-Feb-25 04:15:00.000     132.90899  18.53910 44.68364 137.27   0.16 132.61   0.15  17.6936     20.89 4.41203160192829  12.2882613
 2003-Feb-25 04:20:00.000     132.90860  18.53920 44.68339 140.29   0.16 135.63   0.15  17.6935     20.89 4.41205624624281  12.2899455
 2003-Feb-25 04:25:00.000     132.90822  18.53931 44.68314 143.32   0.16 138.66   0.15  17.6934     20.89 4.41208089393466  12.2916296
 2003-Feb-25 04:30:00.000     132.90784  18.53941 44.68289 146.34   0.16 141.68   0.15  17.6932     20.89 4.41210554500356  12.2933135
 2003-Feb-25 04:35:00.000     132.90746  18.53951 44.68264 149.36   0.16 144.70   0.15  17.6931     20.89 4.41213019944919  12.2949972
 2003-Feb-25 04:40:00.000     132.90707  18.53962 44.68239 152.39   0.16 147.72   0.15  17.6930     20.89 4.41215485727128  12.2966808
 2003-Feb-25 04:45:00.000     132.90669  18.53972 44.68214 155.41   0.16 150.74   0.15  17.6929     20.89 4.41217951846951  12.2983643
 2003-Feb-25 04:50:00.000     132.90631  18.53982 44.68189 158.43   0.16 153.77   0.15  17.6928     20.89 4.41220418304358  12.3000476
 2003-Feb-25 04:55:00.000     132.90593  18.53993 44.68164 161.45   0.16 156.79   0.15  17.6926     20.89 4.41222885099319  12.3017308
 2003-Feb-25 05:00:00.000     132.90554  18.54003 44.68139 164.48   0.16 159.81   0.15  17.6925     20.89 4.41225352231803  12.3034138
 2003-Feb-25 05:05:00.000     132.90516  18.54013 44.68114 167.50   0.16 162.83   0.15  17.6924     20.89 4.41227819701779  12.3050966
 2003-Feb-25 05:10:00.000     132.90478  18.54024 44.68089 170.52   0.16 165.86   0.15  17.6923     20.89 4.41230287509216  12.3067793
 2003-Feb-25 05:15:00.000     132.90440  18.54034 44.68064 173.55   0.16 168.88   0.15  17.6921     20.89 4.41232755654082  12.3084619
 2003-Feb-25 05:20:00.000     132.90401  18.54045 44.68039 176.57   0.16 171.90   0.15  17.6920     20.89 4.41235224136346  12.3101442
 2003-Feb-25 05:25:00.000     132.90363  18.54055 44.68014 179.59   0.16 174.92   0.15  17.6919     20.89 4.41237692955975  12.3118265
 2003-Feb-25 05:30:00.000     132.90325  18.54065 44.67989 182.62   0.16 177.95   0.15  17.6918     20.89 4.41240162112937  12.3135085
 2003-Feb-25 05:35:00.000     132.90287  18.54076 44.67964 185.64   0.16 180.97   0.15  17.6917     20.89 4.41242631607199  12.3151904
 2003-Feb-25 05:40:00.000     132.90248  18.54086 44.67939 188.66   0.16 183.99   0.15  17.6915     20.89 4.41245101438730  12.3168721
 2003-Feb-25 05:45:00.000     132.90210  18.54096 44.67914 191.68   0.16 187.01   0.15  17.6914     20.89 4.41247571607496  12.3185537
 2003-Feb-25 05:50:00.000     132.90172  18.54107 44.67889 194.71   0.16 190.03   0.15  17.6913     20.89 4.41250042113463  12.3202351
 2003-Feb-25 05:55:00.000     132.90134  18.54117 44.67864 197.73   0.16 193.06   0.15  17.6912     20.89 4.41252512956599  12.3219163
 2003-Feb-25 06:00:00.000     132.90096  18.54127 44.67839 200.75   0.16 196.08   0.15  17.6910     20.89 4.41254984136870  12.3235974
 2003-Feb-25 06:05:00.000     132.90057  18.54138 44.67814 203.78   0.16 199.10   0.15  17.6909     20.89 4.41257455654241  12.3252783
 2003-Feb-25 06:10:00.000     132.90019  18.54148 44.67789 206.80   0.16 202.12   0.15  17.6908     20.89 4.41259927508680  12.3269590
 2003-Feb-25 06:15:00.000     132.89981  18.54158 44.67764 209.82   0.16 205.15   0.15  17.6907     20.89 4.41262399700151  12.3286396
 2003-Feb-25 06:20:00.000     132.89943  18.54169 44.67739 212.84   0.16 208.17   0.15  17.6905     20.89 4.41264872228621  12.3303199
 2003-Feb-25 06:25:00.000     132.89904  18.54179 44.67714 215.87   0.16 211.19   0.15  17.6904     20.89 4.41267345094053  12.3320001
 2003-Feb-25 06:30:00.000     132.89866  18.54189 44.67689 218.89   0.16 214.21   0.15  17.6903     20.89 4.41269818296415  12.3336802
 2003-Feb-25 06:35:00.000     132.89828  18.54200 44.67664 221.91   0.16 217.23   0.15  17.6902     20.89 4.41272291835670  12.3353600
 2003-Feb-25 06:40:00.000     132.89790  18.54210 44.67639 224.94   0.16 220.26   0.15  17.6901     20.89 4.41274765711783  12.3370397
 2003-Feb-25 06:45:00.000     132.89752  18.54220 44.67614 227.96   0.16 223.28   0.15  17.6899     20.89 4.41277239924719  12.3387192
 2003-Feb-25 06:50:00.000     132.89713  18.54231 44.67589 230.98   0.16 226.30   0.15  17.6898     20.89 4.41279714474441  12.3403985
 2003-Feb-25 06:55:00.000     132.89675  18.54241 44.67564 234.01   0.16 229.32   0.15  17.6897     20.89 4.41282189360915  12.3420777
 2003-Feb-25 07:00:00.000     132.89637  18.54251 44.67539 237.03   0.16 232.35   0.15  17.6896     20.89 4.41284664584104  12.3437566
 2003-Feb-25 07:05:00.000     132.89599  18.54262 44.67514 240.05   0.16 235.37   0.15  17.6894     20.89 4.41287140143972  12.3454354
 2003-Feb-25 07:10:00.000     132.89561  18.54272 44.67489 243.07   0.16 238.39   0.15  17.6893     20.89 4.41289616040482  12.3471140
 2003-Feb-25 07:15:00.000     132.89522  18.54282 44.67464 246.10   0.16 241.41   0.15  17.6892     20.89 4.41292092273598  12.3487924
 2003-Feb-25 07:20:00.000     132.89484  18.54293 44.67438 249.12   0.16 244.44   0.15  17.6891     20.89 4.41294568843283  12.3504707
 2003-Feb-25 07:25:00.000     132.89446  18.54303 44.67413 252.14   0.16 247.46   0.15  17.6890     20.89 4.41297045749500  12.3521487
 2003-Feb-25 07:30:00.000     132.89408  18.54313 44.67388 255.17   0.16 250.48   0.15  17.6888     20.89 4.41299522992211  12.3538266
 2003-Feb-25 07:35:00.000     132.89370  18.54324 44.67363 258.19   0.16 253.50   0.15  17.6887     20.89 4.41302000571381  12.3555042
 2003-Feb-25 07:40:00.000     132.89332  18.54334 44.67338 261.21   0.16 256.52   0.15  17.6886     20.89 4.41304478486970  12.3571817
 2003-Feb-25 07:45:00.000     132.89293  18.54344 44.67313 264.23   0.16 259.55   0.15  17.6885     20.89 4.41306956738942  12.3588590
 2003-Feb-25 07:50:00.000     132.89255  18.54355 44.67288 267.26   0.16 262.57   0.15  17.6883     20.89 4.41309435327259  12.3605362
 2003-Feb-25 07:55:00.000     132.89217  18.54365 44.67263 270.28   0.16 265.59   0.15  17.6882     20.89 4.41311914251882  12.3622131
 2003-Feb-25 08:00:00.000     132.89179  18.54375 44.67238 273.30   0.16 268.61   0.15  17.6881     20.89 4.41314393512774  12.3638898
 2003-Feb-25 08:05:00.000     132.89141  18.54386 44.67213 276.33   0.16 271.64   0.15  17.6880     20.89 4.41316873109897  12.3655663
 2003-Feb-25 08:10:00.000     132.89103  18.54396 44.67188 279.35   0.16 274.66   0.15  17.6879     20.89 4.41319353043211  12.3672427
 2003-Feb-25 08:15:00.000     132.89064  18.54406 44.67162 282.37   0.16 277.68   0.15  17.6877     20.89 4.41321833312680  12.3689189
 2003-Feb-25 08:20:00.000     132.89026  18.54417 44.67137 285.40   0.16 280.70   0.15  17.6876     20.89 4.41324313918263  12.3705948
 2003-Feb-25 08:25:00.000     132.88988  18.54427 44.67112 288.42   0.16 283.73   0.15  17.6875     20.89 4.41326794859923  12.3722706
 2003-Feb-25 08:30:00.000     132.88950  18.54437 44.67087 291.44   0.16 286.75   0.15  17.6874     20.89 4.41329276137620  12.3739462
 2003-Feb-25 08:35:00.000     132.88912  18.54448 44.67062 294.46   0.16 289.77   0.15  17.6872     20.89 4.41331757751315  12.3756215
 2003-Feb-25 08:40:00.000     132.88874  18.54458 44.67037 297.49   0.16 292.79   0.15  17.6871     20.89 4.41334239700969  12.3772967
 2003-Feb-25 08:45:00.000     132.88836  18.54468 44.67012 300.51   0.16 295.81   0.15  17.6870     20.89 4.41336721986544  12.3789717
 2003-Feb-25 08:50:00.000     132.88797  18.54478 44.66987 303.53   0.16 298.84   0.15  17.6869     20.89 4.41339204607998  12.3806465
 2003-Feb-25 08:55:00.000     132.88759  18.54489 44.66962 306.56   0.16 301.86   0.15  17.6868     20.89 4.41341687565294  12.3823211
 2003-Feb-25 09:00:00.000     132.88721  18.54499 44.66936 309.58   0.16 304.88   0.15  17.6866     20.89 4.41344170858391  12.3839955
 2003-Feb-25 09:05:00.000     132.88683  18.54509 44.66911 312.60   0.16 307.90   0.15  17.6865     20.89 4.41346654487250  12.3856697
 2003-Feb-25 09:10:00.000     132.88645  18.54520 44.66886 315.62   0.16 310.93   0.15  17.6864     20.89 4.41349138451831  12.3873437
 2003-Feb-25 09:15:00.000     132.88607  18.54530 44.66861 318.65   0.16 313.95   0.15  17.6863     20.89 4.41351622752094  12.3890175
 2003-Feb-25 09:20:00.000     132.88569  18.54540 44.66836 321.67   0.16 316.97   0.15  17.6862     20.89 4.41354107387999  12.3906911
 2003-Feb-25 09:25:00.000     132.88530  18.54551 44.66811 324.69   0.16 319.99   0.15  17.6860     20.89 4.41356592359506  12.3923645
 2003-Feb-25 09:30:00.000     132.88492  18.54561 44.66786 327.72   0.16 323.02   0.15  17.6859     20.88 4.41359077666575  12.3940377
 2003-Feb-25 09:35:00.000     132.88454  18.54571 44.66760 330.74   0.16 326.04   0.15  17.6858     20.88 4.41361563309165  12.3957107
 2003-Feb-25 09:40:00.000     132.88416  18.54582 44.66735 333.76   0.16 329.06   0.15  17.6857     20.88 4.41364049287236  12.3973835
 2003-Feb-25 09:45:00.000     132.88378  18.54592 44.66710 336.79   0.16 332.08   0.15  17.6855     20.88 4.41366535600749  12.3990561
 2003-Feb-25 09:50:00.000     132.88340  18.54602 44.66685 339.81   0.16 335.10   0.15  17.6854     20.88 4.41369022249662  12.4007285
 2003-Feb-25 09:55:00.000     132.88302  18.54612 44.66660 342.83   0.16 338.13   0.15  17.6853     20.88 4.41371509233934  12.4024007
 2003-Feb-25 10:00:00.000     132.88264  18.54623 44.66635 345.85   0.16 341.15   0.15  17.6852     20.88 4.41373996553526  12.4040727
 2003-Feb-25 10:05:00.000     132.88226  18.54633 44.66609 348.88   0.16 344.17   0.15  17.6851     20.88 4.41376484208397  12.4057445
 2003-Feb-25 10:10:00.000     132.88187  18.54643 44.66584 351.90   0.16 347.19   0.15  17.6849     20.88 4.41378972198506  12.4074161
 2003-Feb-25 10:15:00.000     132.88149  18.54654 44.66559 354.92   0.16 350.22   0.15  17.6848     20.88 4.41381460523812  12.4090875
 2003-Feb-25 10:20:00.000     132.88111  18.54664 44.66534 357.95   0.16 353.24   0.15  17.6847     20.88 4.41383949184274  12.4107586
 2003-Feb-25 10:25:00.000     132.88073  18.54674 44.66509   0.97   0.16 356.26   0.15  17.6846     20.88 4.41386438179852  12.4124296
 2003-Feb-25 10:30:00.000     132.88035  18.54685 44.66483   3.99   0.16 359.28   0.15  17.6844     20.88 4.41388927510505  12.4141004
 2003-Feb-25 10:35:00.000     132.87997  18.54695 44.66458   7.01   0.16   2.30   0.15  17.6843     20.88 4.41391417176191  12.4157710
 2003-Feb-25 10:40:00.000     132.87959  18.54705 44.66433  10.04   0.16   5.33   0.15  17.6842     20.88 4.41393907176871  12.4174413
 2003-Feb-25 10:45:00.000     132.87921  18.54715 44.66408  13.06   0.16   8.35   0.15  17.6841     20.88 4.41396397512502  12.4191115
 2003-Feb-25 10:50:00.000     132.87883  18.54726 44.66383  16.08   0.16  11.37   0.15  17.6840     20.88 4.41398888183044  12.4207814
 2003-Feb-25 10:55:00.000     132.87845  18.54736 44.66357  19.11   0.16  14.39   0.15  17.6838     20.88 4.41401379188456  12.4224512
 2003-Feb-25 11:00:00.000     132.87807  18.54746 44.66332  22.13   0.16  17.42   0.15  17.6837     20.88 4.41403870528698  12.4241207
 2003-Feb-25 11:05:00.000     132.87769  18.54757 44.66307  25.15   0.16  20.44   0.15  17.6836     20.88 4.41406362203727  12.4257901
 2003-Feb-25 11:10:00.000     132.87730  18.54767 44.66282  28.18   0.16  23.46   0.15  17.6835     20.88 4.41408854213503  12.4274592
 2003-Feb-25 11:15:00.000     132.87692  18.54777 44.66257  31.20   0.16  26.48   0.15  17.6833     20.88 4.41411346557985  12.4291281
 2003-Feb-25 11:20:00.000     132.87654  18.54788 44.66231  34.22   0.16  29.51   0.15  17.6832     20.88 4.41413839237131  12.4307969
 2003-Feb-25 11:25:00.000     132.87616  18.54798 44.66206  37.24   0.16  32.53   0.15  17.6831     20.88 4.41416332250902  12.4324654
 2003-Feb-25 11:30:00.000     132.87578  18.54808 44.66181  40.27   0.16  35.55   0.15  17.6830     20.88 4.41418825599255  12.4341337
 2003-Feb-25 11:35:00.000     132.87540  18.54818 44.66156  43.29   0.16  38.57   0.15  17.6829     20.88 4.41421319282150  12.4358018
 2003-Feb-25 11:40:00.000     132.87502  18.54829 44.66130  46.31   0.16  41.59   0.14  17.6827     20.88 4.41423813299546  12.4374697
 2003-Feb-25 11:45:00.000     132.87464  18.54839 44.66105  49.34   0.16  44.62   0.14  17.6826     20.88 4.41426307651402  12.4391374
 2003-Feb-25 11:50:00.000     132.87426  18.54849 44.66080  52.36   0.16  47.64   0.14  17.6825     20.88 4.41428802337677  12.4408049
 2003-Feb-25 11:55:00.000     132.87388  18.54860 44.66055  55.38   0.16  50.66   0.14  17.6824     20.88 4.41431297358329  12.4424722
 2003-Feb-25 12:00:00.000     132.87350  18.54870 44.66030  58.40   0.16  53.68   0.14  17.6822     20.88 4.41433792713319  12.4441393
 2003-Feb-25 12:05:00.000     132.87312  18.54880 44.66004  61.43   0.16  56.71   0.14  17.6821     20.88 4.41436288402605  12.4458062
 2003-Feb-25 12:10:00.000     132.87274  18.54890 44.65979  64.45   0.16  59.73   0.14  17.6820     20.88 4.41438784426147  12.4474729
 2003-Feb-25 12:15:00.000     132.87236  18.54901 44.65954  67.47   0.16  62.75   0.14  17.6819     20.88 4.41441280783903  12.4491394
 2003-Feb-25 12:20:00.000     132.87198  18.54911 44.65928  70.50   0.16  65.77   0.14  17.6818     20.88 4.41443777475834  12.4508057
 2003-Feb-25 12:25:00.000     132.87160  18.54921 44.65903  73.52   0.16  68.80   0.14  17.6816     20.88 4.41446274501898  12.4524717
 2003-Feb-25 12:30:00.000     132.87122  18.54932 44.65878  76.54   0.16  71.82   0.14  17.6815     20.88 4.41448771862055  12.4541376
 2003-Feb-25 12:35:00.000     132.87084  18.54942 44.65853  79.57   0.16  74.84   0.14  17.6814     20.88 4.41451269556264  12.4558033
 2003-Feb-25 12:40:00.000     132.87046  18.54952 44.65827  82.59   0.16  77.86   0.14  17.6813     20.88 4.41453767584485  12.4574688
 2003-Feb-25 12:45:00.000     132.87008  18.54962 44.65802  85.61   0.16  80.88   0.14  17.6812     20.88 4.41456265946678  12.4591340
 2003-Feb-25 12:50:00.000     132.86970  18.54973 44.65777  88.63   0.16  83.91   0.14  17.6810     20.88 4.41458764642802  12.4607991
 2003-Feb-25 12:55:00.000     132.86932  18.54983 44.65752  91.66   0.16  86.93   0.14  17.6809     20.88 4.41461263672817  12.4624640
 2003-Feb-25 13:00:00.000     132.86894  18.54993 44.65726  94.68   0.16  89.95   0.14  17.6808     20.88 4.41463763036683  12.4641287
 2003-Feb-25 13:05:00.000     132.86856  18.55003 44.65701  97.70   0.16  92.97   0.14  17.6807     20.88 4.41466262734360  12.4657931
 2003-Feb-25 13:10:00.000     132.86818  18.55014 44.65676 100.73   0.16  96.00   0.14  17.6805     20.88 4.41468762765807  12.4674574
 2003-Feb-25 13:15:00.000     132.86780  18.55024 44.65650 103.75   0.16  99.02   0.14  17.6804     20.88 4.41471263130986  12.4691215
 2003-Feb-25 13:20:00.000     132.86742  18.55034 44.65625 106.77   0.16 102.04   0.14  17.6803     20.88 4.41473763829856  12.4707853
 2003-Feb-25 13:25:00.000     132.86704  18.55045 44.65600 109.79   0.16 105.06   0.14  17.6802     20.88 4.41476264862377  12.4724490
 2003-Feb-25 13:30:00.000     132.86666  18.55055 44.65575 112.82   0.16 108.09   0.14  17.6801     20.88 4.41478766228510  12.4741125
 2003-Feb-25 13:35:00.000     132.86628  18.55065 44.65549 115.84   0.16 111.11   0.14  17.6799     20.88 4.41481267928216  12.4757758
 2003-Feb-25 13:40:00.000     132.86590  18.55075 44.65524 118.86   0.16 114.13   0.14  17.6798     20.88 4.41483769961455  12.4774389
 2003-Feb-25 13:45:00.000     132.86552  18.55086 44.65499 121.89   0.16 117.15   0.14  17.6797     20.88 4.41486272328188  12.4791018
 2003-Feb-25 13:50:00.000     132.86514  18.55096 44.65473 124.91   0.16 120.17   0.14  17.6796     20.88 4.41488775028376  12.4807645
 2003-Feb-25 13:55:00.000     132.86476  18.55106 44.65448 127.93   0.16 123.20   0.14  17.6794     20.88 4.41491278061979  12.4824270
 2003-Feb-25 14:00:00.000     132.86438  18.55116 44.65423 130.96   0.16 126.22   0.14  17.6793     20.88 4.41493781428960  12.4840893
 2003-Feb-25 14:05:00.000     132.86400  18.55127 44.65397 133.98   0.16 129.24   0.14  17.6792     20.88 4.41496285129278  12.4857514
 2003-Feb-25 14:10:00.000     132.86362  18.55137 44.65372 137.00   0.16 132.26   0.14  17.6791     20.88 4.41498789162897  12.4874133
 2003-Feb-25 14:15:00.000     132.86324  18.55147 44.65347 140.02   0.16 135.29   0.14  17.6790     20.88 4.41501293529777  12.4890751
 2003-Feb-25 14:20:00.000     132.86286  18.55157 44.65321 143.05   0.16 138.31   0.14  17.6788     20.88 4.41503798229879  12.4907366
 2003-Feb-25 14:25:00.000     132.86248  18.55168 44.65296 146.07   0.16 141.33   0.14  17.6787     20.88 4.41506303263167  12.4923980
 2003-Feb-25 14:30:00.000     132.86210  18.55178 44.65271 149.09   0.16 144.35   0.14  17.6786     20.88 4.41508808629601  12.4940591
 2003-Feb-25 14:35:00.000     132.86172  18.55188 44.65245 152.12   0.16 147.38   0.14  17.6785     20.88 4.41511314329144  12.4957201
 2003-Feb-25 14:40:00.000     132.86134  18.55198 44.65220 155.14   0.16 150.40   0.14  17.6784     20.88 4.41513820361759  12.4973809
 2003-Feb-25 14:45:00.000     132.86096  18.55209 44.65195 158.16   0.16 153.42   0.14  17.6782     20.88 4.41516326727407  12.4990415
 2003-Feb-25 14:50:00.000     132.86058  18.55219 44.65169 161.18   0.16 156.44   0.14  17.6781     20.88 4.41518833426052  12.5007019
 2003-Feb-25 14:55:00.000     132.86020  18.55229 44.65144 164.21   0.16 159.46   0.14  17.6780     20.88 4.41521340457656  12.5023621
 2003-Feb-25 15:00:00.000     132.85982  18.55240 44.65119 167.23   0.16 162.49   0.14  17.6779     20.88 4.41523847822182  12.5040222
 2003-Feb-25 15:05:00.000     132.85944  18.55250 44.65093 170.25   0.16 165.51   0.14  17.6777     20.88 4.41526355519593  12.5056820
 2003-Feb-25 15:10:00.000     132.85906  18.55260 44.65068 173.28   0.16 168.53   0.14  17.6776     20.88 4.41528863549854  12.5073417
 2003-Feb-25 15:15:00.000     132.85868  18.55270 44.65043 176.30   0.16 171.55   0.14  17.6775     20.88 4.41531371912926  12.5090012
 2003-Feb-25 15:20:00.000     132.85830  18.55281 44.65017 179.32   0.16 174.58   0.14  17.6774     20.88 4.41533880608774  12.5106606
 2003-Feb-25 15:25:00.000     132.85792  18.55291 44.64992 182.35   0.16 177.60   0.14  17.6773     20.88 4.41536389637362  12.5123197
 2003-Feb-25 15:30:00.000     132.85754  18.55301 44.64966 185.37   0.16 180.62   0.14  17.6771     20.88 4.41538898998654  12.5139787
 2003-Feb-25 15:35:00.000     132.85716  18.55311 44.64941 188.39   0.16 183.64   0.14  17.6770     20.88 4.41541408692614  12.5156374
 2003-Feb-25 15:40:00.000     132.85678  18.55322 44.64916 191.41   0.16 186.66   0.14  17.6769     20.88 4.41543918719207  12.5172960
 2003-Feb-25 15:45:00.000     132.85640  18.55332 44.64890 194.44   0.16 189.69   0.14  17.6768     20.88 4.41546429078397  12.5189545
 2003-Feb-25 15:50:00.000     132.85603  18.55342 44.64865 197.46   0.16 192.71   0.14  17.6767     20.88 4.41548939770150  12.5206127
 2003-Feb-25 15:55:00.000     132.85565  18.55352 44.64839 200.48   0.16 195.73   0.14  17.6765     20.88 4.41551450794430  12.5222708
 2003-Feb-25 16:00:00.000     132.85527  18.55362 44.64814 203.51   0.16 198.75   0.14  17.6764     20.88 4.41553962151202  12.5239287
 2003-Feb-25 16:05:00.000     132.85489  18.55373 44.64789 206.53   0.16 201.78   0.14  17.6763     20.88 4.41556473840433  12.5255865
 2003-Feb-25 16:10:00.000     132.85451  18.55383 44.64763 209.55   0.16 204.80   0.14  17.6762     20.88 4.41558985862088  12.5272440
 2003-Feb-25 16:15:00.000     132.85413  18.55393 44.64738 212.58   0.16 207.82   0.14  17.6760     20.88 4.41561498216133  12.5289014
 2003-Feb-25 16:20:00.000     132.85375  18.55403 44.64712 215.60   0.16 210.84   0.14  17.6759     20.88 4.41564010902534  12.5305587
 2003-Feb-25 16:25:00.000     132.85337  18.55414 44.64687 218.62   0.16 213.87   0.14  17.6758     20.88 4.41566523921257  12.5322157
 2003-Feb-25 16:30:00.000     132.85299  18.55424 44.64662 221.64   0.16 216.89   0.14  17.6757     20.88 4.41569037272270  12.5338726
 2003-Feb-25 16:35:00.000     132.85261  18.55434 44.64636 224.67   0.16 219.91   0.14  17.6756     20.87 4.41571550955539  12.5355294
 2003-Feb-25 16:40:00.000     132.85223  18.55444 44.64611 227.69   0.16 222.93   0.14  17.6754     20.87 4.41574064971032  12.5371859
 2003-Feb-25 16:45:00.000     132.85185  18.55455 44.64585 230.71   0.16 225.95   0.14  17.6753     20.87 4.41576579318715  12.5388424
 2003-Feb-25 16:50:00.000     132.85148  18.55465 44.64560 233.74   0.16 228.98   0.14  17.6752     20.87 4.41579093998556  12.5404986
 2003-Feb-25 16:55:00.000     132.85110  18.55475 44.64535 236.76   0.16 232.00   0.14  17.6751     20.87 4.41581609010524  12.5421547
 2003-Feb-25 17:00:00.000     132.85072  18.55485 44.64509 239.78   0.16 235.02   0.14  17.6750     20.87 4.41584124354585  12.5438106
 2003-Feb-25 17:05:00.000     132.85034  18.55496 44.64484 242.80   0.16 238.04   0.14  17.6748     20.87 4.41586640030710  12.5454664
 2003-Feb-25 17:10:00.000     132.84996  18.55506 44.64458 245.83   0.16 241.07   0.14  17.6747     20.87 4.41589156038865  12.5471220
 2003-Feb-25 17:15:00.000     132.84958  18.55516 44.64433 248.85   0.16 244.09   0.14  17.6746     20.87 4.41591672379021  12.5487775
 2003-Feb-25 17:20:00.000     132.84920  18.55526 44.64407 251.87   0.16 247.11   0.14  17.6745     20.87 4.41594189051146  12.5504328
 2003-Feb-25 17:25:00.000     132.84882  18.55537 44.64382 254.90   0.16 250.13   0.14  17.6743     20.87 4.41596706055209  12.5520880
